date,module_deployed,contract_initialized,contract_update_issued,account_transfer,baker_added,baker_removed,baker_stake_updated,baker_stake_earnings_updated,baker_keys_updated,encrypted_amount_transferred,transferred_to_encrypted,transferred_to_public,transferred_with_schedule,credential_keys_updated,data_registered,baker_configured,delegation_configured,account_transaction,initial,normal,account_creation,protocol_update,election_difficulty_update,euro_per_energy_update,micro_ccd_per_euro_update,foundation_account_update,mint_distribution_update,transaction_fee_distribution_update,gas_rewards_update,baker_stake_threshold_update,root_update,level_1_update,add_anonymity_revoker_update,add_identity_provider_update,cooldown_parameters_cpv_1_update,pool_parameters_cpv_1_update,time_parameters_cpv_1_update,mint_distribution_cpv_1_update,update,rejected_receive,credentials_updated,invalid_module_reference,amount_too_large,stake_over_maximum_threshold_for_pool,insufficient_balance_for_delegation_stake,module_hash_already_exists,runtime_failure,out_of_energy,insufficient_balance_for_baker_stake,invalid_receive_method,invalid_account_reference,already_a_baker,missing_baker_add_parameters,serialization_failure,stake_under_minimum_threshold_for_baking,invalid_credentials,finalization_committee_parameters_update,delegator_in_cooldown
2022-04-04,0.0,0.0,9.0,61,2.0,0.0,,,,0.0,3.0,1.0,6.0,,213.0,0.0,0,295,9.0,1.0,10.0,0.0,,,48,,,48.0,,9.0,,0.0,,0.0,,0.0,,,105.0,,,,,,,,,,,,,,,,,,,
2022-04-05,0.0,0.0,23.0,159,3.0,1.0,,,,0.0,6.0,1.0,0.0,,204.0,0.0,0,397,16.0,4.0,20.0,0.0,,,48,,,48.0,,7.0,,0.0,,0.0,,0.0,,,103.0,,,,,,,,,,,,,,,,,,,
2022-04-06,0.0,0.0,19.0,267,1.0,0.0,,,,0.0,2.0,2.0,0.0,,229.0,0.0,0,520,13.0,5.0,18.0,0.0,,,48,,,48.0,,9.0,,0.0,,0.0,,0.0,,,105.0,,,,,,,,,,,,,,,,,,,
2022-04-07,0.0,0.0,2.0,115,3.0,1.0,,,,0.0,0.0,1.0,0.0,,205.0,0.0,0,327,13.0,5.0,18.0,0.0,,,48,,,48.0,,7.0,,0.0,,0.0,,0.0,,,103.0,,,,,,,,,,,,,,,,,,,
2022-04-08,0.0,0.0,4.0,226,2.0,0.0,,,,0.0,1.0,0.0,0.0,,206.0,0.0,0,439,14.0,14.0,28.0,0.0,,,48,,,48.0,,4.0,,0.0,,0.0,,0.0,,,100.0,,,,,,,,,,,,,,,,,,,
2022-04-09,0.0,0.0,4.0,117,4.0,1.0,,,,0.0,0.0,0.0,0.0,,166.0,0.0,0,292,17.0,5.0,22.0,0.0,,,48,,,48.0,,1.0,,0.0,,0.0,,0.0,,,97.0,,,,,,,,,,,,,,,,,,,
2022-04-10,0.0,0.0,16.0,192,1.0,0.0,,,,0.0,0.0,0.0,0.0,,141.0,0.0,0,350,9.0,0.0,9.0,0.0,,,48,,,48.0,,3.0,,0.0,,0.0,,0.0,,,99.0,,,,,,,,,,,,,,,,,,,
2022-04-11,0.0,0.0,12.0,219,0.0,0.0,,,,0.0,0.0,0.0,0.0,,42.0,0.0,0,273,6.0,1.0,7.0,0.0,,,48,,,48.0,,2.0,,0.0,,0.0,,0.0,,,98.0,,,,,,,,,,,,,,,,,,,
2022-04-12,0.0,0.0,2.0,107,0.0,0.0,,,,0.0,0.0,1.0,0.0,,1.0,0.0,0,111,15.0,4.0,19.0,0.0,,,48,,,48.0,,7.0,,0.0,,0.0,,0.0,,,103.0,,,,,,,,,,,,,,,,,,,
2022-04-13,0.0,0.0,30.0,131,2.0,0.0,,,,0.0,1.0,0.0,2.0,,0.0,0.0,0,166,3.0,1.0,4.0,0.0,,,48,,,48.0,,2.0,,0.0,,0.0,,0.0,,,98.0,,,,,,,,,,,,,,,,,,,
2022-04-14,0.0,0.0,10.0,107,3.0,0.0,,,,0.0,1.0,0.0,0.0,,1.0,0.0,0,122,6.0,5.0,11.0,0.0,,,48,,,48.0,,7.0,,0.0,,0.0,,0.0,,,103.0,,,,,,,,,,,,,,,,,,,
2022-04-15,1.0,1.0,7.0,59,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0,68,13.0,2.0,15.0,0.0,,,48,,,48.0,,2.0,,0.0,,0.0,,0.0,,,98.0,,,,,,,,,,,,,,,,,,,
2022-04-16,0.0,0.0,78.0,107,1.0,0.0,,,,0.0,4.0,1.0,0.0,,2.0,0.0,0,193,3.0,0.0,3.0,0.0,,,48,,,48.0,,3.0,,0.0,,0.0,,0.0,,,99.0,,,,,,,,,,,,,,,,,,,
2022-04-17,0.0,0.0,0.0,59,1.0,0.0,,,,0.0,1.0,0.0,0.0,,0.0,0.0,0,61,5.0,3.0,8.0,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,,,,,,,,,,,,,
2022-04-18,3.0,0.0,1.0,223,0.0,0.0,,,,0.0,1.0,0.0,0.0,,1.0,0.0,0,229,5.0,4.0,9.0,0.0,,,48,,,48.0,,8.0,,0.0,,0.0,,0.0,,,104.0,,,,,,,,,,,,,,,,,,,
2022-04-19,0.0,888.0,5.0,76,1.0,0.0,,,,0.0,0.0,0.0,0.0,,5.0,0.0,0,975,7.0,3.0,10.0,0.0,,,48,,,48.0,,12.0,,0.0,,0.0,,0.0,,,108.0,,,,,,,,,,,,,,,,,,,
2022-04-20,2.0,25.0,33.0,120,2.0,0.0,,,,0.0,5.0,0.0,0.0,,0.0,0.0,0,187,6.0,3.0,9.0,0.0,,,48,,,48.0,,13.0,,0.0,,0.0,,0.0,,,109.0,,,,,,,,,,,,,,,,,,,
2022-04-21,0.0,36.0,15.0,69,0.0,0.0,,,,0.0,1.0,0.0,0.0,,0.0,0.0,0,121,12.0,5.0,17.0,0.0,,,48,,,48.0,,2.0,,0.0,,0.0,,0.0,,,98.0,,,,,,,,,,,,,,,,,,,
2022-04-22,0.0,7.0,15.0,92,1.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0,115,5.0,4.0,9.0,0.0,,,48,,,48.0,,5.0,,0.0,,0.0,,0.0,,,101.0,,,,,,,,,,,,,,,,,,,
2022-04-23,0.0,6.0,10.0,69,4.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0,89,21.0,8.0,29.0,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,,,,,,,,,,,,,
2022-04-24,0.0,0.0,7.0,53,1.0,2.0,,,,0.0,1.0,0.0,0.0,,0.0,0.0,0,64,13.0,3.0,16.0,0.0,,,48,,,48.0,,6.0,,0.0,,0.0,,0.0,,,102.0,,,,,,,,,,,,,,,,,,,
2022-04-25,0.0,18.0,80.0,46,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0,144,10.0,5.0,15.0,0.0,,,48,,,48.0,,7.0,,0.0,,0.0,,0.0,,,103.0,,,,,,,,,,,,,,,,,,,
2022-04-26,0.0,19.0,34.0,41,4.0,2.0,,,,0.0,0.0,0.0,0.0,,81.0,0.0,0,181,36.0,7.0,43.0,0.0,,,48,,,48.0,,11.0,,0.0,,0.0,,0.0,,,107.0,,,,,,,,,,,,,,,,,,,
2022-04-27,0.0,34.0,62.0,63,0.0,0.0,,,,0.0,0.0,0.0,0.0,,107.0,0.0,0,266,39.0,4.0,43.0,0.0,,,48,,,48.0,,7.0,,0.0,,0.0,,0.0,,,103.0,,,,,,,,,,,,,,,,,,,
2022-04-28,0.0,130.0,52.0,92,2.0,0.0,,,,0.0,3.0,0.0,0.0,,137.0,0.0,0,416,43.0,19.0,62.0,0.0,,,48,,,48.0,,16.0,,0.0,,0.0,,0.0,,,112.0,,,,,,,,,,,,,,,,,,,
2022-04-29,0.0,54.0,22.0,66,0.0,1.0,,,,0.0,2.0,0.0,3.0,,70.0,0.0,0,218,16.0,4.0,20.0,0.0,,,48,,,48.0,,12.0,,0.0,,0.0,,0.0,,,108.0,,,,,,,,,,,,,,,,,,,
2022-04-30,0.0,28.0,10.0,65,1.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0,104,9.0,0.0,9.0,0.0,,,48,,,48.0,,3.0,,0.0,,0.0,,0.0,,,99.0,,,,,,,,,,,,,,,,,,,
2022-05-01,0.0,20.0,8.0,71,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0,99,7.0,0.0,7.0,0.0,,,48,,,48.0,,2.0,,0.0,,0.0,,0.0,,,98.0,,,,,,,,,,,,,,,,,,,
2022-05-02,0.0,28.0,8.0,47,1.0,0.0,,,,0.0,1.0,0.0,0.0,,2.0,0.0,0,87,4.0,0.0,4.0,0.0,,,48,,,48.0,,2.0,,0.0,,0.0,,0.0,,,98.0,,,,,,,,,,,,,,,,,,,
2022-05-03,0.0,14.0,8.0,53,0.0,1.0,,,,0.0,1.0,0.0,0.0,,5.0,0.0,0,82,5.0,1.0,6.0,0.0,,,47,,,47.0,,5.0,,0.0,,0.0,,0.0,,,99.0,,,,,,,,,,,,,,,,,,,
2022-05-04,1.0,7.0,7.0,50,0.0,0.0,,,,0.0,2.0,1.0,0.0,,4.0,0.0,0,72,5.0,9.0,14.0,0.0,,,48,,,48.0,,5.0,,0.0,,0.0,,0.0,,,101.0,,,,,,,,,,,,,,,,,,,
2022-05-05,0.0,4.0,7.0,58,1.0,0.0,,,,0.0,1.0,0.0,0.0,,284.0,0.0,0,355,10.0,1.0,11.0,0.0,,,48,,,48.0,,5.0,,0.0,,0.0,,0.0,,,101.0,,,,,,,,,,,,,,,,,,,
2022-05-06,0.0,8.0,8.0,133,1.0,0.0,,,,0.0,0.0,0.0,0.0,,2.0,0.0,0,152,11.0,3.0,14.0,0.0,,,48,,,48.0,,9.0,,0.0,,0.0,,0.0,,,105.0,,,,,,,,,,,,,,,,,,,
2022-05-07,0.0,6.0,5.0,58,0.0,0.0,,,,0.0,0.0,0.0,0.0,,1655.0,0.0,0,1724,12.0,3.0,15.0,0.0,,,48,,,48.0,,3.0,,0.0,,0.0,,0.0,,,99.0,,,,,,,,,,,,,,,,,,,
2022-05-08,0.0,0.0,0.0,73,0.0,0.0,,,,0.0,2.0,0.0,0.0,,3475.0,0.0,0,3550,12.0,3.0,15.0,0.0,,,48,,,48.0,,5.0,,0.0,,0.0,,0.0,,,101.0,,,,,,,,,,,,,,,,,,,
2022-05-09,0.0,0.0,10.0,230,1.0,0.0,,,,0.0,0.0,0.0,0.0,,2387.0,0.0,0,2628,6.0,1.0,7.0,0.0,,,48,,,48.0,,3.0,,0.0,,0.0,,0.0,,,99.0,,,,,,,,,,,,,,,,,,,
2022-05-10,0.0,138.0,195.0,236,0.0,0.0,,,,0.0,2.0,1.0,0.0,,4589.0,0.0,0,5161,16.0,3.0,19.0,0.0,,,48,,,48.0,,2.0,,0.0,,0.0,,0.0,,,98.0,,,,,,,,,,,,,,,,,,,
2022-05-11,0.0,218.0,213.0,159,0.0,0.0,,,,0.0,0.0,1.0,0.0,,1419.0,0.0,0,2010,32.0,11.0,43.0,0.0,,,48,,,48.0,,4.0,,0.0,,0.0,,0.0,,,100.0,,,,,,,,,,,,,,,,,,,
2022-05-12,0.0,506.0,338.0,135,0.0,0.0,,,,0.0,1.0,0.0,0.0,,20228.0,0.0,0,21208,7.0,4.0,11.0,0.0,,,48,,,48.0,,6.0,,0.0,,0.0,,0.0,,,102.0,,,,,,,,,,,,,,,,,,,
2022-05-13,0.0,304.0,212.0,90,0.0,0.0,,,,0.0,1.0,1.0,0.0,,23992.0,0.0,0,24600,18.0,0.0,18.0,0.0,,,48,,,48.0,,4.0,,0.0,,0.0,,0.0,,,100.0,,,,,,,,,,,,,,,,,,,
2022-05-14,0.0,348.0,258.0,131,0.0,0.0,,,,0.0,0.0,0.0,0.0,,23982.0,0.0,0,24719,9.0,1.0,10.0,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,,,,,,,,,,,,,
2022-05-15,0.0,132.0,158.0,146,0.0,0.0,,,,0.0,1.0,0.0,0.0,,24004.0,0.0,0,24441,7.0,5.0,12.0,0.0,,,48,,,48.0,,1.0,,0.0,,0.0,,0.0,,,97.0,,,,,,,,,,,,,,,,,,,
2022-05-16,0.0,508.0,547.0,87,1.0,0.0,,,,0.0,1.0,0.0,0.0,,23986.0,0.0,0,25130,17.0,28.0,45.0,0.0,,,48,,,48.0,,6.0,,0.0,,0.0,,0.0,,,102.0,,,,,,,,,,,,,,,,,,,
2022-05-17,0.0,34.0,88.0,195,2.0,0.0,,,,0.0,0.0,1.0,0.0,,24029.0,0.0,0,24349,34.0,13.0,47.0,0.0,,,48,,,48.0,,11.0,,0.0,,0.0,,0.0,,,107.0,,,,,,,,,,,,,,,,,,,
2022-05-18,0.0,0.0,22.0,275,0.0,0.0,,,,0.0,0.0,0.0,0.0,,6956.0,0.0,0,7253,19.0,44.0,63.0,0.0,,,48,,,48.0,,2.0,,0.0,,0.0,,0.0,,,98.0,,,,,,,,,,,,,,,,,,,
2022-05-19,0.0,0.0,11.0,142,0.0,0.0,,,,0.0,0.0,0.0,0.0,,11855.0,0.0,0,12008,8.0,3.0,11.0,0.0,,,48,,,48.0,,7.0,,0.0,,0.0,,0.0,,,103.0,,,,,,,,,,,,,,,,,,,
2022-05-20,0.0,0.0,102.0,53,0.0,0.0,,,,0.0,2.0,0.0,0.0,,24047.0,0.0,0,24204,6.0,0.0,6.0,0.0,,,48,,,48.0,,5.0,,0.0,,0.0,,0.0,,,101.0,,,,,,,,,,,,,,,,,,,
2022-05-21,0.0,0.0,0.0,111,0.0,0.0,,,,0.0,1.0,0.0,0.0,,24079.0,0.0,0,24191,12.0,2.0,14.0,0.0,,,48,,,48.0,,4.0,,0.0,,0.0,,0.0,,,100.0,,,,,,,,,,,,,,,,,,,
2022-05-22,0.0,0.0,0.0,37,0.0,0.0,,,,0.0,1.0,0.0,0.0,,24086.0,0.0,0,24124,11.0,4.0,15.0,0.0,,,48,,,48.0,,1.0,,0.0,,0.0,,0.0,,,97.0,,,,,,,,,,,,,,,,,,,
2022-05-23,0.0,12.0,146.0,61,0.0,0.0,,,,0.0,0.0,0.0,0.0,,24080.0,0.0,0,24299,8.0,1.0,9.0,0.0,,,48,,,48.0,,9.0,,0.0,,0.0,,0.0,,,105.0,,,,,,,,,,,,,,,,,,,
2022-05-24,0.0,0.0,20.0,112,0.0,0.0,,,,0.0,0.0,0.0,0.0,,24085.0,0.0,0,24217,43.0,5.0,48.0,0.0,,,48,,,48.0,,3.0,,0.0,,0.0,,0.0,,,99.0,,,,,,,,,,,,,,,,,,,
2022-05-25,0.0,0.0,12.0,63,0.0,0.0,,,,0.0,1.0,1.0,0.0,,24070.0,0.0,0,24147,9.0,3.0,12.0,0.0,,,48,,,48.0,,3.0,,0.0,,0.0,,0.0,,,99.0,,,,,,,,,,,,,,,,,,,
2022-05-26,0.0,0.0,5.0,240,1.0,0.0,,,,1.0,1.0,0.0,0.0,,23992.0,0.0,0,24240,5.0,8.0,13.0,0.0,,,48,,,48.0,,6.0,,0.0,,0.0,,0.0,,,102.0,,,,,,,,,,,,,,,,,,,
2022-05-27,0.0,0.0,1.0,402,0.0,0.0,,,,0.0,1.0,0.0,0.0,,23955.0,0.0,0,24359,12.0,2.0,14.0,0.0,,,48,,,48.0,,3.0,,0.0,,0.0,,0.0,,,99.0,,,,,,,,,,,,,,,,,,,
2022-05-28,0.0,0.0,2.0,107,1.0,0.0,,,,0.0,1.0,0.0,0.0,,24007.0,0.0,0,24118,9.0,0.0,9.0,0.0,,,48,,,48.0,,5.0,,0.0,,0.0,,0.0,,,101.0,,,,,,,,,,,,,,,,,,,
2022-05-29,0.0,0.0,0.0,77,1.0,0.0,,,,0.0,0.0,0.0,0.0,,23953.0,0.0,0,24031,8.0,2.0,10.0,0.0,,,48,,,48.0,,7.0,,0.0,,0.0,,0.0,,,103.0,,,,,,,,,,,,,,,,,,,
2022-05-30,0.0,0.0,14.0,98,0.0,1.0,,,,0.0,0.0,0.0,2.0,,23990.0,0.0,0,24105,9.0,2.0,11.0,0.0,,,48,,,48.0,,6.0,,0.0,,0.0,,0.0,,,102.0,,,,,,,,,,,,,,,,,,,
2022-05-31,0.0,0.0,0.0,174,0.0,0.0,,,,0.0,0.0,0.0,0.0,,23998.0,0.0,0,24172,13.0,1.0,14.0,0.0,,,48,,,48.0,,7.0,,0.0,,0.0,,0.0,,,103.0,,,,,,,,,,,,,,,,,,,
2022-06-01,0.0,1.0,4.0,125,0.0,0.0,,,,0.0,1.0,0.0,3.0,,24002.0,0.0,0,24136,10.0,2.0,12.0,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,,,,,,,,,,,,,
2022-06-02,0.0,0.0,1.0,100,2.0,1.0,,,,0.0,1.0,1.0,0.0,,24007.0,0.0,0,24113,4.0,0.0,4.0,0.0,,,48,,,48.0,,4.0,,0.0,,0.0,,0.0,,,100.0,,,,,,,,,,,,,,,,,,,
2022-06-03,0.0,0.0,26.0,42,0.0,0.0,,,,0.0,0.0,0.0,0.0,,23992.0,0.0,0,24060,7.0,0.0,7.0,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,,,,,,,,,,,,,
2022-06-04,0.0,0.0,3.0,96,0.0,0.0,,,,0.0,0.0,0.0,0.0,,23997.0,0.0,0,24096,6.0,1.0,7.0,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,,,,,,,,,,,,,
2022-06-05,0.0,0.0,0.0,66,0.0,0.0,,,,0.0,0.0,0.0,0.0,,23990.0,0.0,0,24056,3.0,0.0,3.0,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,,,,,,,,,,,,,
2022-06-06,0.0,32.0,28.0,87,2.0,0.0,,,,1.0,0.0,2.0,0.0,,24137.0,0.0,0,24289,11.0,1.0,12.0,0.0,,,48,,,48.0,,459.0,,0.0,,0.0,,0.0,,,555.0,,,,,,,,,,,,,,,,,,,
2022-06-07,0.0,0.0,2.0,92,0.0,1.0,,,,0.0,0.0,0.0,0.0,,23991.0,0.0,0,24086,5.0,0.0,5.0,0.0,,,48,,,48.0,,10.0,,0.0,,0.0,,0.0,,,106.0,,,,,,,,,,,,,,,,,,,
2022-06-08,0.0,0.0,108.0,59,0.0,0.0,,,,0.0,0.0,0.0,0.0,,23994.0,0.0,0,24161,1.0,2.0,3.0,0.0,,,48,,,48.0,,5.0,,0.0,,0.0,,0.0,,,101.0,,,,,,,,,,,,,,,,,,,
2022-06-09,0.0,0.0,6.0,97,1.0,0.0,,,,0.0,0.0,0.0,0.0,,23996.0,0.0,0,24100,5.0,2.0,7.0,0.0,,,48,,,48.0,,2.0,,0.0,,0.0,,0.0,,,98.0,,,,,,,,,,,,,,,,,,,
2022-06-10,0.0,0.0,1.0,174,1.0,0.0,,,,0.0,0.0,0.0,0.0,,27515.0,0.0,0,27691,6.0,1.0,7.0,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,,,,,,,,,,,,,
2022-06-11,2.0,1.0,1.0,203,0.0,0.0,,,,0.0,1.0,0.0,0.0,,30840.0,0.0,0,31048,2.0,4.0,6.0,0.0,,,48,,,48.0,,4.0,,0.0,,0.0,,0.0,,,100.0,,,,,,,,,,,,,,,,,,,
2022-06-12,0.0,0.0,11.0,84,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30826.0,0.0,0,30921,2.0,3.0,5.0,0.0,,,48,,,48.0,,5.0,,0.0,,0.0,,0.0,,,101.0,,,,,,,,,,,,,,,,,,,
2022-06-13,0.0,0.0,17.0,85,0.0,0.0,,,,0.0,1.0,0.0,0.0,,30805.0,0.0,0,30908,7.0,2.0,9.0,0.0,,,48,,,48.0,,6.0,,0.0,,0.0,,0.0,,,102.0,,,,,,,,,,,,,,,,,,,
2022-06-14,0.0,0.0,38.0,119,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30900.0,0.0,0,31057,5.0,4.0,9.0,0.0,,,48,,,48.0,,4.0,,0.0,,0.0,,0.0,,,100.0,,,,,,,,,,,,,,,,,,,
2022-06-15,0.0,0.0,25.0,174,0.0,1.0,,,,0.0,0.0,0.0,0.0,,30816.0,0.0,0,31016,9.0,2.0,11.0,0.0,,,46,,,46.0,,2.0,,0.0,,0.0,,0.0,,,94.0,,,,,,,,,,,,,,,,,,,
2022-06-16,0.0,0.0,7.0,98,0.0,2.0,,,,1.0,0.0,0.0,0.0,,30871.0,0.0,0,30979,5.0,3.0,8.0,0.0,,,48,,,48.0,,2.0,,0.0,,0.0,,0.0,,,98.0,,,,,,,,,,,,,,,,,,,
2022-06-17,0.0,0.0,1.0,62,1.0,0.0,,,,0.0,0.0,2.0,0.0,,30863.0,0.0,0,30929,5.0,0.0,5.0,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,,,,,,,,,,,,,
2022-06-18,0.0,0.0,12.0,37,0.0,0.0,,,,0.0,2.0,0.0,0.0,,30847.0,0.0,0,30898,1.0,0.0,1.0,0.0,,,48,,,48.0,,1.0,,0.0,,0.0,,0.0,,,97.0,,,,,,,,,,,,,,,,,,,
2022-06-19,0.0,0.0,17.0,58,1.0,0.0,,,,0.0,0.0,1.0,0.0,,30819.0,0.0,0,30896,5.0,3.0,8.0,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,,,,,,,,,,,,,
2022-06-20,0.0,0.0,3.0,82,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30836.0,0.0,0,30921,3.0,2.0,5.0,0.0,,,48,,,48.0,,4.0,,0.0,,0.0,,0.0,,,100.0,,,,,,,,,,,,,,,,,,,
2022-06-21,0.0,0.0,6.0,85,0.0,0.0,,,,0.0,3.0,1.0,0.0,,30929.0,0.0,0,31024,5.0,23.0,28.0,1.0,,,48,,,50.0,,3.0,,1.0,,0.0,,0.0,,,103.0,,,,,,,,,,,,,,,,,,,
2022-06-22,0.0,0.0,77.0,218,0.0,3.0,,,,0.0,1.0,1.0,0.0,,30942.0,0.0,0,31242,4.0,4.0,8.0,0.0,,,48,,,48.0,,7.0,,0.0,,0.0,,0.0,,,103.0,,,,,,,,,,,,,,,,,,,
2022-06-23,0.0,0.0,15.0,157,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30905.0,38.0,80,31195,7.0,60.0,67.0,0.0,,,48,,,48.0,,1.0,,0.0,,0.0,,0.0,,,97.0,,,,,,,,,,,,,,,,,,,
2022-06-24,0.0,0.0,4.0,93,0.0,0.0,,,,0.0,1.0,1.0,0.0,,30930.0,12.0,15,31056,8.0,10.0,18.0,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,,,,,,,,,,,,,
2022-06-25,0.0,0.0,1.0,32,0.0,0.0,,,,0.0,1.0,0.0,0.0,,30903.0,1.0,1,30939,1.0,2.0,3.0,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,,,,,,,,,,,,,
2022-06-26,0.0,0.0,1.0,43,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30861.0,13.0,4,30922,4.0,4.0,8.0,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,,,,,,,,,,,,,
2022-06-27,0.0,0.0,3.0,71,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30815.0,16.0,39,30944,8.0,11.0,19.0,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,,,,,,,,,,,,,
2022-06-28,0.0,0.0,0.0,137,0.0,0.0,,,,0.0,2.0,0.0,1.0,,19700.0,12.0,120,19972,17.0,12.0,29.0,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,,,,,,,,,,,,,
2022-06-29,0.0,0.0,2.0,198,0.0,0.0,,,,1.0,3.0,1.0,0.0,,203.0,8.0,59,475,12.0,8.0,20.0,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,,,,,,,,,,,,,
2022-06-30,0.0,0.0,7.0,221,0.0,0.0,,,,0.0,1.0,0.0,0.0,,8.0,35.0,150,422,12.0,23.0,35.0,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,,,,,,,,,,,,,
2022-07-01,3.0,25.0,3.0,120,0.0,0.0,,,,0.0,1.0,0.0,0.0,,0.0,20.0,52,224,7.0,7.0,14.0,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,,,,,,,,,,,,,
2022-07-02,0.0,0.0,0.0,78,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,12.0,39,129,7.0,2.0,9.0,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,,,,,,,,,,,,,
2022-07-03,0.0,0.0,0.0,42,0.0,0.0,,,,0.0,1.0,0.0,0.0,,0.0,6.0,38,87,5.0,4.0,9.0,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,,,,,,,,,,,,,
2022-07-04,0.0,34.0,16.0,135,0.0,0.0,,,,0.0,1.0,0.0,2.0,,21243.0,10.0,45,21486,3.0,8.0,11.0,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,,,,,,,,,,,,,
2022-07-05,0.0,4.0,9.0,107,0.0,0.0,,,,0.0,3.0,0.0,0.0,,30798.0,11.0,36,30968,7.0,4.0,11.0,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,,,,,,,,,,,,,
2022-07-06,0.0,0.0,6.0,94,0.0,0.0,,,,0.0,1.0,0.0,0.0,,30830.0,12.0,26,30969,4.0,3.0,7.0,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,,,,,,,,,,,,,
2022-07-07,0.0,6.0,13.0,143,0.0,0.0,,,,0.0,1.0,0.0,0.0,,30840.0,11.0,24,31038,5.0,2.0,7.0,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,,,,,,,,,,,,,
2022-07-08,0.0,6.0,9.0,87,0.0,0.0,,,,0.0,1.0,0.0,0.0,,30841.0,2.0,52,30998,10.0,29.0,39.0,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,,,,,,,,,,,,,
2022-07-09,0.0,0.0,0.0,151,0.0,0.0,,,,0.0,1.0,1.0,0.0,,30855.0,6.0,27,31041,4.0,4.0,8.0,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,,,,,,,,,,,,,
2022-07-10,0.0,0.0,1.0,45,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30803.0,2.0,15,30866,4.0,2.0,6.0,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,,,,,,,,,,,,,
2022-07-11,0.0,0.0,1.0,142,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30862.0,6.0,50,31061,3.0,27.0,30.0,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,,,,,,,,,,,,,
2022-07-12,0.0,6.0,18.0,64093,0.0,0.0,,,,0.0,0.0,1.0,15.0,,30851.0,7.0,55,95046,10.0,4.0,14.0,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,,,,,,,,,,,,,
2022-07-13,0.0,12.0,13.0,72,0.0,0.0,,,,0.0,1.0,0.0,0.0,,30857.0,8.0,37,31000,6.0,5.0,11.0,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,,,,,,,,,,,,,
